timestamp,user_id,ip,method,route,status_code,response_time_ms,event_type,message,severity
2026-05-31 15:04:58,admin_06,45.90.130.77,POST,/api/admin/users,500,6308,payment_failed,Error crítico al procesar pago,critical
2026-05-31 15:05:18,user_101,45.90.130.77,GET,/api/inventory,403,1200,unauthorized_access,Intento de acceso no autorizado,warning
2026-05-31 15:05:20,user_105,200.48.10.5,GET,/dashboard/admin,200,486,page_view,Página cargada correctamente,normal
2026-05-31 15:09:57,user_016,192.168.1.10,POST,/api/profile,401,1725,login_failed,Credenciales incorrectas,warning
2026-05-31 15:10:12,user_094,45.90.130.77,GET,/,200,697,data_loaded,Datos cargados correctamente,normal
2026-05-31 15:10:57,user_022,190.12.45.10,GET,/,200,445,page_view,Página cargada correctamente,normal
2026-05-31 15:11:06,user_033,190.12.45.12,GET,/login,403,1381,unauthorized_access,Intento de acceso no autorizado,warning
2026-05-31 15:20:59,user_005,200.48.10.5,POST,/login,201,228,record_created,Registro creado correctamente,normal
2026-05-31 15:21:30,admin_04,190.12.45.12,POST,/api/products,401,2440,login_failed,Credenciales incorrectas,warning
2026-05-31 15:33:49,user_047,190.12.45.11,GET,/api/profile,200,194,page_view,Página cargada correctamente,normal
2026-05-31 15:48:36,user_116,190.12.45.12,POST,/api/products,200,206,login_success,Inicio de sesión correcto,normal
2026-05-31 16:00:19,user_054,192.168.1.10,POST,/,200,225,login_success,Inicio de sesión correcto,normal
2026-05-31 16:06:57,user_071,192.168.1.10,GET,/api/database,403,1422,unauthorized_access,Intento de acceso no autorizado,warning
2026-05-31 16:10:31,user_019,181.65.22.31,GET,/login,200,400,page_view,Página cargada correctamente,normal
2026-05-31 16:20:16,user_003,10.0.0.15,GET,/,200,334,page_view,Página cargada correctamente,normal
2026-05-31 16:20:34,user_055,181.65.22.30,POST,/api/payments,401,2429,login_failed,Credenciales incorrectas,warning
2026-05-31 16:21:29,user_062,45.90.130.77,POST,/login,201,543,record_created,Registro creado correctamente,normal
2026-05-31 16:24:44,user_046,45.90.130.78,GET,/api/products,200,359,data_loaded,Datos cargados correctamente,normal
2026-05-31 16:26:36,user_097,190.12.45.11,GET,/login,200,573,data_loaded,Datos cargados correctamente,normal
2026-05-31 16:35:55,user_035,200.48.10.6,GET,/api/products,403,940,unauthorized_access,Intento de acceso no autorizado,warning
2026-05-31 16:44:18,user_049,10.0.0.15,GET,/api/products,200,565,data_loaded,Datos cargados correctamente,normal
2026-05-31 16:48:55,user_079,45.90.130.78,POST,/api/admin/users,401,1959,login_failed,Credenciales incorrectas,warning
2026-05-31 16:55:46,user_114,200.48.10.6,POST,/api/profile,401,2303,login_failed,Credenciales incorrectas,warning
2026-05-31 17:05:23,user_117,200.48.10.5,POST,/api/orders,401,1905,login_failed,Credenciales incorrectas,warning
2026-05-31 17:07:22,user_113,45.90.130.78,POST,/api/admin/users,422,2455,validation_error,Error de validación en formulario,warning
2026-05-31 17:11:12,user_036,190.12.45.10,GET,/api/payments,503,7033,database_timeout,Timeout de base de datos,critical
2026-05-31 17:13:57,user_022,192.168.1.12,GET,/api/profile,200,478,page_view,Página cargada correctamente,normal
2026-05-31 17:14:51,user_045,181.65.22.30,GET,/api/orders,500,7490,server_error,Error interno del servidor,critical
2026-05-31 17:15:05,user_001,200.48.10.6,POST,/login,201,93,record_created,Registro creado correctamente,normal
2026-05-31 17:17:28,user_025,192.168.1.10,GET,/login,200,416,page_view,Página cargada correctamente,normal
2026-05-31 17:18:11,user_001,10.0.0.15,POST,/api/students,200,699,login_success,Inicio de sesión correcto,normal
2026-05-31 17:27:51,user_093,45.90.130.78,GET,/,200,259,data_loaded,Datos cargados correctamente,normal
2026-05-31 17:30:22,user_024,190.12.45.12,GET,/api/enrollments,503,3820,database_timeout,Timeout de base de datos,critical
2026-05-31 17:31:03,admin_07,200.48.10.5,POST,/api/notifications,401,2196,login_failed,Credenciales incorrectas,warning
2026-05-31 17:36:00,user_045,200.48.10.6,GET,/dashboard/admin,200,472,data_loaded,Datos cargados correctamente,normal
2026-05-31 17:39:05,user_027,192.168.1.12,POST,/api/notifications,422,2437,validation_error,Error de validación en formulario,warning
2026-05-31 17:48:54,user_104,192.168.1.11,POST,/api/orders,422,930,validation_error,Error de validación en formulario,warning
2026-05-31 17:51:13,user_095,192.168.1.12,POST,/api/reports,422,947,validation_error,Error de validación en formulario,warning
2026-05-31 17:51:38,user_079,190.12.45.12,POST,/api/inventory,401,971,login_failed,Credenciales incorrectas,warning
2026-05-31 18:01:13,user_071,10.0.0.16,GET,/api/students,200,1326,slow_response,Respuesta lenta del servidor,warning
2026-05-31 18:02:29,user_068,190.12.45.12,POST,/dashboard/alumno,201,83,record_created,Registro creado correctamente,normal
2026-05-31 18:06:15,user_052,45.90.130.78,GET,/,200,483,page_view,Página cargada correctamente,normal
2026-05-31 18:08:23,user_042,192.168.1.12,GET,/api/payments,500,7149,server_error,Error interno del servidor,critical
2026-05-31 18:16:09,user_101,10.0.0.15,POST,/api/notifications,200,159,login_success,Inicio de sesión correcto,normal
2026-05-31 18:17:53,user_062,192.168.1.10,POST,/api/products,200,686,login_success,Inicio de sesión correcto,normal
2026-05-31 18:21:24,user_005,192.168.1.10,POST,/api/notifications,200,512,login_success,Inicio de sesión correcto,normal
2026-05-31 18:24:16,user_012,181.65.22.31,POST,/api/database,401,1103,login_failed,Credenciales incorrectas,warning
2026-05-31 18:35:12,user_084,45.90.130.78,POST,/api/payments,422,1042,validation_error,Error de validación en formulario,warning
2026-05-31 18:35:52,user_094,10.0.0.16,POST,/dashboard/alumno,200,399,login_success,Inicio de sesión correcto,normal
2026-05-31 18:36:07,user_117,10.0.0.15,POST,/dashboard/alumno,200,307,login_success,Inicio de sesión correcto,normal
2026-05-31 18:47:35,user_057,190.12.45.11,POST,/login,401,1684,login_failed,Credenciales incorrectas,warning
2026-05-31 18:49:20,user_085,181.65.22.31,POST,/api/admin/users,500,4445,payment_failed,Error crítico al procesar pago,critical
2026-05-31 18:51:50,user_037,190.12.45.10,GET,/api/inventory,200,463,page_view,Página cargada correctamente,normal
2026-05-31 18:58:19,user_032,181.65.22.30,GET,/dashboard,200,171,data_loaded,Datos cargados correctamente,normal
2026-05-31 19:00:22,user_028,190.12.45.11,GET,/api/profile,403,1867,unauthorized_access,Intento de acceso no autorizado,warning
2026-05-31 19:06:53,user_019,190.12.45.12,GET,/api/orders,403,1432,unauthorized_access,Intento de acceso no autorizado,warning
2026-05-31 19:09:47,user_103,181.65.22.30,GET,/dashboard/admin,403,1432,unauthorized_access,Intento de acceso no autorizado,warning
2026-05-31 19:11:03,user_017,192.168.1.10,GET,/api/students,200,510,data_loaded,Datos cargados correctamente,normal
2026-05-31 19:22:23,user_023,192.168.1.10,POST,/,201,172,record_created,Registro creado correctamente,normal
2026-05-31 19:27:40,user_102,181.65.22.30,POST,/dashboard,422,2070,validation_error,Error de validación en formulario,warning
2026-05-31 19:41:37,user_064,190.12.45.12,GET,/api/database,403,1358,unauthorized_access,Intento de acceso no autorizado,warning
2026-05-31 19:45:01,user_070,192.168.1.10,GET,/api/notifications,200,232,page_view,Página cargada correctamente,normal
2026-05-31 19:47:54,user_003,200.48.10.6,POST,/api/students,201,571,record_created,Registro creado correctamente,normal
2026-05-31 20:03:22,user_014,192.168.1.11,GET,/api/products,200,225,data_loaded,Datos cargados correctamente,normal
2026-05-31 20:18:22,user_083,181.65.22.31,POST,/api/orders,401,1301,login_failed,Credenciales incorrectas,warning
2026-05-31 20:19:17,user_049,45.90.130.77,POST,/api/inventory,401,1537,login_failed,Credenciales incorrectas,warning
2026-05-31 20:32:12,user_051,200.48.10.6,GET,/api/notifications,403,1723,unauthorized_access,Intento de acceso no autorizado,warning
2026-05-31 20:32:37,user_097,181.65.22.31,POST,/api/inventory,200,574,login_success,Inicio de sesión correcto,normal
2026-05-31 20:34:35,user_024,192.168.1.11,GET,/api/notifications,200,140,page_view,Página cargada correctamente,normal
2026-05-31 20:35:14,user_010,192.168.1.10,POST,/api/payments,422,2003,validation_error,Error de validación en formulario,warning
2026-05-31 20:35:51,user_078,181.65.22.30,GET,/api/products,403,1402,unauthorized_access,Intento de acceso no autorizado,warning
2026-05-31 20:36:45,user_011,45.90.130.77,POST,/api/inventory,401,1266,login_failed,Credenciales incorrectas,warning
2026-05-31 20:44:59,admin_05,45.90.130.77,POST,/login,201,590,record_created,Registro creado correctamente,normal
2026-05-31 20:46:20,user_061,10.0.0.16,POST,/dashboard,201,290,record_created,Registro creado correctamente,normal
2026-05-31 20:51:15,user_113,190.12.45.10,POST,/api/notifications,200,608,login_success,Inicio de sesión correcto,normal
2026-05-31 20:53:01,user_065,181.65.22.30,POST,/api/profile,201,629,record_created,Registro creado correctamente,normal
2026-05-31 20:53:51,user_042,192.168.1.10,POST,/api/payments,500,2926,payment_failed,Error crítico al procesar pago,critical
2026-05-31 20:55:59,user_041,10.0.0.16,GET,/api/orders,500,7682,server_error,Error interno del servidor,critical
2026-05-31 20:57:29,user_044,200.48.10.6,POST,/api/notifications,200,564,login_success,Inicio de sesión correcto,normal
2026-05-31 21:10:59,user_060,190.12.45.12,POST,/api/database,422,1036,validation_error,Error de validación en formulario,warning
2026-05-31 21:19:02,user_061,45.90.130.77,GET,/api/orders,500,7940,server_error,Error interno del servidor,critical
2026-05-31 21:20:35,user_069,192.168.1.11,GET,/api/reports,200,625,data_loaded,Datos cargados correctamente,normal
2026-05-31 21:25:08,user_038,10.0.0.15,POST,/login,200,336,login_success,Inicio de sesión correcto,normal
2026-05-31 21:46:11,user_040,190.12.45.10,GET,/api/products,200,305,page_view,Página cargada correctamente,normal
2026-05-31 21:49:48,user_097,45.90.130.77,GET,/dashboard/alumno,200,1654,slow_response,Respuesta lenta del servidor,warning
2026-05-31 21:51:13,user_050,181.65.22.30,POST,/api/profile,200,600,login_success,Inicio de sesión correcto,normal
2026-05-31 21:53:26,user_045,190.12.45.12,GET,/api/inventory,403,2333,unauthorized_access,Intento de acceso no autorizado,warning
2026-05-31 21:53:50,user_111,181.65.22.30,GET,/api/admin/users,403,1724,unauthorized_access,Intento de acceso no autorizado,warning
2026-05-31 22:02:14,user_043,192.168.1.11,POST,/api/products,201,553,record_created,Registro creado correctamente,normal
2026-05-31 22:02:52,user_070,200.48.10.6,POST,/api/reports,200,409,login_success,Inicio de sesión correcto,normal
2026-05-31 22:03:08,user_021,190.12.45.10,POST,/api/products,201,541,record_created,Registro creado correctamente,normal
2026-05-31 22:04:22,user_107,10.0.0.15,POST,/api/profile,200,450,login_success,Inicio de sesión correcto,normal
2026-05-31 22:05:17,user_076,200.48.10.5,GET,/api/inventory,200,1063,slow_response,Respuesta lenta del servidor,warning
2026-05-31 22:15:28,user_040,10.0.0.15,GET,/api/students,200,204,page_view,Página cargada correctamente,normal
2026-05-31 22:16:42,user_021,192.168.1.11,POST,/api/products,201,470,record_created,Registro creado correctamente,normal
2026-05-31 22:17:11,user_048,190.12.45.11,GET,/login,200,596,data_loaded,Datos cargados correctamente,normal
2026-05-31 22:18:15,user_005,45.90.130.78,GET,/api/profile,200,580,data_loaded,Datos cargados correctamente,normal
2026-05-31 22:21:33,user_002,200.48.10.5,POST,/dashboard/alumno,200,378,login_success,Inicio de sesión correcto,normal
2026-05-31 22:30:59,user_039,10.0.0.16,POST,/api/students,200,432,login_success,Inicio de sesión correcto,normal
2026-05-31 22:41:54,user_095,190.12.45.10,GET,/api/database,403,2458,unauthorized_access,Intento de acceso no autorizado,warning
2026-05-31 22:46:23,user_120,10.0.0.15,GET,/login,200,217,page_view,Página cargada correctamente,normal
2026-05-31 22:54:13,user_016,190.12.45.10,POST,/,422,1972,validation_error,Error de validación en formulario,warning
2026-05-31 22:55:32,user_006,190.12.45.10,POST,/api/reports,201,376,record_created,Registro creado correctamente,normal
2026-05-31 23:14:40,user_119,192.168.1.12,POST,/dashboard/admin,401,993,login_failed,Credenciales incorrectas,warning
2026-05-31 23:30:37,user_018,200.48.10.6,GET,/dashboard/alumno,200,341,data_loaded,Datos cargados correctamente,normal
2026-05-31 23:32:19,user_118,45.90.130.78,POST,/login,201,547,record_created,Registro creado correctamente,normal
2026-05-31 23:34:56,user_106,181.65.22.30,POST,/login,401,1178,login_failed,Credenciales incorrectas,warning
2026-05-31 23:35:34,user_023,200.48.10.5,POST,/api/orders,422,1319,validation_error,Error de validación en formulario,warning
2026-05-31 23:43:52,user_054,192.168.1.12,POST,/api/profile,201,311,record_created,Registro creado correctamente,normal
2026-05-31 23:44:30,user_096,190.12.45.11,POST,/api/payments,422,2181,validation_error,Error de validación en formulario,warning
2026-06-01 00:07:06,user_075,190.12.45.12,GET,/dashboard/admin,200,253,page_view,Página cargada correctamente,normal
2026-06-01 00:08:36,user_014,181.65.22.30,GET,/api/inventory,200,438,page_view,Página cargada correctamente,normal
2026-06-01 00:12:31,user_055,10.0.0.15,POST,/,201,286,record_created,Registro creado correctamente,normal
2026-06-01 00:29:54,user_115,192.168.1.12,GET,/dashboard/alumno,200,159,page_view,Página cargada correctamente,normal
2026-06-01 00:30:53,user_105,192.168.1.12,POST,/api/profile,201,650,record_created,Registro creado correctamente,normal
2026-06-01 00:31:09,user_028,10.0.0.16,GET,/api/reports,200,505,page_view,Página cargada correctamente,normal
2026-06-01 00:34:43,user_095,192.168.1.11,GET,/dashboard/alumno,200,328,page_view,Página cargada correctamente,normal
2026-06-01 00:36:56,user_097,10.0.0.15,GET,/,200,197,data_loaded,Datos cargados correctamente,normal
2026-06-01 00:38:24,user_118,192.168.1.12,POST,/api/reports,422,2126,validation_error,Error de validación en formulario,warning
2026-06-01 00:45:59,user_029,10.0.0.16,POST,/api/enrollments,422,1286,validation_error,Error de validación en formulario,warning
2026-06-01 00:46:58,user_056,45.90.130.77,GET,/api/reports,403,1257,unauthorized_access,Intento de acceso no autorizado,warning
2026-06-01 00:48:48,user_035,190.12.45.12,POST,/login,200,680,login_success,Inicio de sesión correcto,normal
2026-06-01 00:58:35,user_067,10.0.0.16,POST,/api/orders,422,1808,validation_error,Error de validación en formulario,warning
2026-06-01 01:04:10,user_010,192.168.1.11,POST,/dashboard/alumno,200,598,login_success,Inicio de sesión correcto,normal
2026-06-01 01:12:46,user_005,190.12.45.12,GET,/api/notifications,200,832,slow_response,Respuesta lenta del servidor,warning
2026-06-01 01:14:44,user_003,10.0.0.16,GET,/api/profile,200,975,slow_response,Respuesta lenta del servidor,warning
2026-06-01 01:15:20,user_008,10.0.0.15,POST,/api/database,500,7236,payment_failed,Error crítico al procesar pago,critical
2026-06-01 01:28:45,user_082,192.168.1.12,POST,/api/notifications,422,2084,validation_error,Error de validación en formulario,warning
2026-06-01 01:35:13,user_042,192.168.1.11,GET,/api/reports,200,1113,slow_response,Respuesta lenta del servidor,warning
2026-06-01 01:45:10,user_120,192.168.1.10,POST,/dashboard/admin,401,1478,login_failed,Credenciales incorrectas,warning
2026-06-01 01:48:47,user_088,192.168.1.12,POST,/api/orders,500,3937,enrollment_failed,Error crítico al procesar matrícula,critical
2026-06-01 01:52:59,user_088,45.90.130.77,GET,/,200,700,page_view,Página cargada correctamente,normal
2026-06-01 01:54:25,user_079,181.65.22.31,GET,/api/admin/users,403,1473,unauthorized_access,Intento de acceso no autorizado,warning
2026-06-01 02:06:34,user_035,190.12.45.10,POST,/login,200,367,login_success,Inicio de sesión correcto,normal
2026-06-01 02:10:43,user_030,192.168.1.12,GET,/api/reports,200,1272,slow_response,Respuesta lenta del servidor,warning
2026-06-01 02:11:56,user_028,190.12.45.12,GET,/dashboard/alumno,200,140,page_view,Página cargada correctamente,normal
2026-06-01 02:13:06,user_078,190.12.45.12,GET,/api/notifications,200,540,page_view,Página cargada correctamente,normal
2026-06-01 02:13:11,user_002,10.0.0.16,GET,/api/inventory,200,525,data_loaded,Datos cargados correctamente,normal
2026-06-01 02:13:54,user_044,192.168.1.11,POST,/dashboard/alumno,201,257,record_created,Registro creado correctamente,normal
2026-06-01 02:17:06,user_024,192.168.1.12,POST,/api/students,200,306,login_success,Inicio de sesión correcto,normal
2026-06-01 02:23:07,user_056,10.0.0.15,GET,/dashboard/admin,403,1284,unauthorized_access,Intento de acceso no autorizado,warning
2026-06-01 02:33:56,user_033,200.48.10.5,GET,/api/inventory,200,1999,slow_response,Respuesta lenta del servidor,warning
2026-06-01 02:39:29,user_028,181.65.22.31,POST,/api/orders,500,2790,enrollment_failed,Error crítico al procesar matrícula,critical
2026-06-01 02:44:23,user_052,192.168.1.11,POST,/,422,1422,validation_error,Error de validación en formulario,warning
2026-06-01 03:00:26,user_069,181.65.22.31,POST,/api/profile,201,631,record_created,Registro creado correctamente,normal
2026-06-01 03:00:40,user_006,192.168.1.12,POST,/api/reports,200,126,login_success,Inicio de sesión correcto,normal
2026-06-01 03:02:08,user_013,45.90.130.78,POST,/,401,1883,login_failed,Credenciales incorrectas,warning
2026-06-01 03:05:18,user_003,190.12.45.10,GET,/api/inventory,200,314,page_view,Página cargada correctamente,normal
2026-06-01 03:05:32,user_060,45.90.130.77,POST,/dashboard/admin,201,471,record_created,Registro creado correctamente,normal
2026-06-01 03:14:51,user_065,190.12.45.11,POST,/api/inventory,201,674,record_created,Registro creado correctamente,normal
2026-06-01 03:15:40,user_061,181.65.22.30,GET,/api/reports,200,496,page_view,Página cargada correctamente,normal
2026-06-01 03:36:27,user_060,45.90.130.77,POST,/dashboard/admin,422,2053,validation_error,Error de validación en formulario,warning
2026-06-01 03:38:51,user_001,192.168.1.10,POST,/api/students,201,321,record_created,Registro creado correctamente,normal
2026-06-01 03:45:07,user_085,181.65.22.31,GET,/api/profile,200,107,data_loaded,Datos cargados correctamente,normal
2026-06-01 03:46:04,user_034,10.0.0.15,GET,/api/payments,403,2218,unauthorized_access,Intento de acceso no autorizado,warning
2026-06-01 03:48:32,user_012,45.90.130.78,GET,/api/reports,200,537,page_view,Página cargada correctamente,normal
2026-06-01 03:54:29,user_091,10.0.0.15,POST,/api/products,201,376,record_created,Registro creado correctamente,normal
2026-06-01 04:02:59,user_051,200.48.10.6,GET,/api/products,200,1600,slow_response,Respuesta lenta del servidor,warning
2026-06-01 04:03:34,user_081,45.90.130.78,GET,/api/enrollments,503,6555,database_timeout,Timeout de base de datos,critical
2026-06-01 04:05:22,user_061,192.168.1.10,GET,/api/reports,200,428,page_view,Página cargada correctamente,normal
2026-06-01 04:20:56,user_030,181.65.22.31,GET,/api/products,200,477,page_view,Página cargada correctamente,normal
2026-06-01 04:24:41,admin_02,190.12.45.10,POST,/api/inventory,422,1980,validation_error,Error de validación en formulario,warning
2026-06-01 04:25:05,user_109,181.65.22.31,POST,/api/enrollments,500,7264,payment_failed,Error crítico al procesar pago,critical
2026-06-01 04:31:10,user_087,45.90.130.77,POST,/dashboard,201,465,record_created,Registro creado correctamente,normal
2026-06-01 04:31:16,user_092,10.0.0.16,GET,/api/products,200,586,data_loaded,Datos cargados correctamente,normal
2026-06-01 04:39:06,user_095,190.12.45.11,POST,/dashboard/admin,200,547,login_success,Inicio de sesión correcto,normal
2026-06-01 04:39:10,user_055,190.12.45.12,GET,/api/inventory,403,1777,unauthorized_access,Intento de acceso no autorizado,warning
2026-06-01 04:45:27,user_046,190.12.45.11,POST,/login,200,263,login_success,Inicio de sesión correcto,normal
2026-06-01 04:47:44,user_010,192.168.1.10,GET,/api/reports,200,603,page_view,Página cargada correctamente,normal
2026-06-01 04:51:35,user_028,10.0.0.15,POST,/api/reports,201,354,record_created,Registro creado correctamente,normal
2026-06-01 04:51:40,user_084,10.0.0.15,GET,/api/inventory,200,258,page_view,Página cargada correctamente,normal
2026-06-01 04:51:52,user_007,192.168.1.12,GET,/api/products,200,2337,slow_response,Respuesta lenta del servidor,warning
2026-06-01 05:00:44,user_035,10.0.0.15,POST,/api/products,200,464,login_success,Inicio de sesión correcto,normal
2026-06-01 05:02:52,user_040,10.0.0.15,POST,/dashboard/alumno,200,408,login_success,Inicio de sesión correcto,normal
2026-06-01 05:04:26,user_100,10.0.0.16,POST,/api/products,201,221,record_created,Registro creado correctamente,normal
2026-06-01 05:05:50,user_108,200.48.10.5,POST,/,200,350,login_success,Inicio de sesión correcto,normal
2026-06-01 05:07:31,admin_03,10.0.0.16,POST,/dashboard/admin,201,228,record_created,Registro creado correctamente,normal
2026-06-01 05:07:31,user_017,10.0.0.15,POST,/api/products,201,257,record_created,Registro creado correctamente,normal
2026-06-01 05:08:12,user_073,45.90.130.78,POST,/api/orders,422,2414,validation_error,Error de validación en formulario,warning
2026-06-01 05:11:57,user_078,181.65.22.31,GET,/api/notifications,200,979,slow_response,Respuesta lenta del servidor,warning
2026-06-01 05:13:10,user_076,200.48.10.5,GET,/api/admin/users,503,3051,database_timeout,Timeout de base de datos,critical
2026-06-01 05:17:43,user_019,200.48.10.5,POST,/api/admin/users,500,2616,payment_failed,Error crítico al procesar pago,critical
2026-06-01 05:20:38,user_073,190.12.45.12,GET,/api/products,200,467,page_view,Página cargada correctamente,normal
2026-06-01 05:20:42,user_094,192.168.1.11,POST,/dashboard/admin,201,117,record_created,Registro creado correctamente,normal
2026-06-01 05:25:27,user_120,190.12.45.10,POST,/api/payments,500,4951,enrollment_failed,Error crítico al procesar matrícula,critical
2026-06-01 06:08:40,user_092,10.0.0.15,POST,/api/orders,500,7378,enrollment_failed,Error crítico al procesar matrícula,critical
2026-06-01 06:14:04,user_112,45.90.130.77,GET,/login,200,549,page_view,Página cargada correctamente,normal
2026-06-01 06:14:41,user_035,45.90.130.77,GET,/api/database,503,5417,database_timeout,Timeout de base de datos,critical
2026-06-01 06:21:16,user_106,45.90.130.77,GET,/api/payments,403,1730,unauthorized_access,Intento de acceso no autorizado,warning
2026-06-01 06:26:52,user_013,190.12.45.11,GET,/dashboard/alumno,403,2409,unauthorized_access,Intento de acceso no autorizado,warning
2026-06-01 06:34:13,user_030,192.168.1.10,POST,/api/notifications,201,340,record_created,Registro creado correctamente,normal
2026-06-01 06:40:34,user_022,192.168.1.11,POST,/api/notifications,201,469,record_created,Registro creado correctamente,normal
2026-06-01 06:41:41,admin_01,192.168.1.12,POST,/dashboard,401,1767,login_failed,Credenciales incorrectas,warning
2026-06-01 06:42:05,admin_05,192.168.1.10,POST,/api/database,500,3635,enrollment_failed,Error crítico al procesar matrícula,critical
2026-06-01 06:42:40,user_067,200.48.10.5,GET,/api/inventory,200,1218,slow_response,Respuesta lenta del servidor,warning
2026-06-01 06:43:23,user_102,10.0.0.16,GET,/api/notifications,200,107,data_loaded,Datos cargados correctamente,normal
2026-06-01 06:47:05,user_098,10.0.0.15,POST,/api/admin/users,500,5617,enrollment_failed,Error crítico al procesar matrícula,critical
2026-06-01 06:47:45,user_005,181.65.22.30,POST,/dashboard/alumno,200,287,login_success,Inicio de sesión correcto,normal
2026-06-01 06:51:13,user_073,192.168.1.12,GET,/api/admin/users,500,5091,server_error,Error interno del servidor,critical
2026-06-01 06:56:31,user_066,10.0.0.15,POST,/api/students,201,398,record_created,Registro creado correctamente,normal
2026-06-01 06:57:31,user_115,192.168.1.12,GET,/api/products,200,450,page_view,Página cargada correctamente,normal
2026-06-01 07:00:38,user_092,45.90.130.78,GET,/dashboard/alumno,403,2343,unauthorized_access,Intento de acceso no autorizado,warning
2026-06-01 07:10:31,user_082,45.90.130.78,POST,/api/reports,201,173,record_created,Registro creado correctamente,normal
2026-06-01 07:14:06,user_090,45.90.130.78,POST,/api/payments,500,5430,enrollment_failed,Error crítico al procesar matrícula,critical
2026-06-01 07:23:47,user_013,181.65.22.30,POST,/dashboard/admin,422,1423,validation_error,Error de validación en formulario,warning
2026-06-01 07:28:39,user_072,200.48.10.5,POST,/api/notifications,201,205,record_created,Registro creado correctamente,normal
2026-06-01 07:37:13,user_097,45.90.130.78,POST,/api/products,200,158,login_success,Inicio de sesión correcto,normal
2026-06-01 07:37:54,user_071,45.90.130.77,GET,/api/database,403,2279,unauthorized_access,Intento de acceso no autorizado,warning
2026-06-01 07:40:42,user_012,190.12.45.12,GET,/dashboard/alumno,200,390,page_view,Página cargada correctamente,normal
2026-06-01 07:46:50,user_086,192.168.1.11,GET,/dashboard/alumno,200,570,page_view,Página cargada correctamente,normal
2026-06-01 07:48:01,user_026,190.12.45.12,POST,/api/notifications,200,439,login_success,Inicio de sesión correcto,normal
2026-06-01 07:48:45,user_115,45.90.130.78,POST,/login,201,609,record_created,Registro creado correctamente,normal
2026-06-01 07:50:15,user_099,190.12.45.12,POST,/api/admin/users,422,1829,validation_error,Error de validación en formulario,warning
2026-06-01 07:52:48,user_045,45.90.130.78,POST,/api/orders,500,7683,enrollment_failed,Error crítico al procesar matrícula,critical
2026-06-01 07:53:05,admin_07,200.48.10.5,GET,/api/products,200,664,data_loaded,Datos cargados correctamente,normal
2026-06-01 07:56:12,user_096,190.12.45.11,GET,/dashboard,200,345,page_view,Página cargada correctamente,normal
2026-06-01 08:01:18,user_001,190.12.45.11,GET,/api/notifications,200,140,data_loaded,Datos cargados correctamente,normal
2026-06-01 08:08:29,user_068,190.12.45.11,POST,/api/products,201,397,record_created,Registro creado correctamente,normal
2026-06-01 08:09:56,user_023,200.48.10.6,GET,/api/profile,200,2303,slow_response,Respuesta lenta del servidor,warning
2026-06-01 08:14:21,user_104,45.90.130.78,GET,/,200,243,page_view,Página cargada correctamente,normal
2026-06-01 08:16:15,user_057,10.0.0.15,GET,/api/payments,500,3981,server_error,Error interno del servidor,critical
2026-06-01 08:19:50,user_050,200.48.10.5,POST,/api/products,201,402,record_created,Registro creado correctamente,normal
2026-06-01 08:19:52,user_068,192.168.1.12,POST,/api/admin/users,500,3323,payment_failed,Error crítico al procesar pago,critical
2026-06-01 08:23:46,user_103,181.65.22.30,GET,/api/products,200,197,page_view,Página cargada correctamente,normal
2026-06-01 08:33:03,admin_02,190.12.45.11,POST,/api/students,201,237,record_created,Registro creado correctamente,normal
2026-06-01 08:36:08,user_030,200.48.10.6,GET,/api/enrollments,200,1070,slow_response,Respuesta lenta del servidor,warning
2026-06-01 08:38:34,user_103,192.168.1.12,GET,/api/notifications,200,528,data_loaded,Datos cargados correctamente,normal
2026-06-01 08:46:44,user_082,190.12.45.12,GET,/dashboard/alumno,200,203,page_view,Página cargada correctamente,normal
2026-06-01 08:49:07,user_046,192.168.1.11,POST,/login,200,397,login_success,Inicio de sesión correcto,normal
2026-06-01 09:03:03,user_025,10.0.0.16,POST,/api/payments,500,7192,enrollment_failed,Error crítico al procesar matrícula,critical
2026-06-01 09:14:19,user_063,200.48.10.6,POST,/login,200,633,login_success,Inicio de sesión correcto,normal
2026-06-01 09:28:42,user_037,181.65.22.31,GET,/dashboard/alumno,403,1786,unauthorized_access,Intento de acceso no autorizado,warning
2026-06-01 09:29:34,user_038,190.12.45.10,GET,/api/enrollments,500,4860,server_error,Error interno del servidor,critical
2026-06-01 09:32:43,user_115,192.168.1.10,POST,/,200,521,login_success,Inicio de sesión correcto,normal
2026-06-01 09:34:46,user_115,45.90.130.78,POST,/dashboard/alumno,201,693,record_created,Registro creado correctamente,normal
2026-06-01 09:38:12,user_039,200.48.10.5,POST,/api/profile,201,285,record_created,Registro creado correctamente,normal
2026-06-01 09:43:00,user_109,200.48.10.6,POST,/api/orders,422,2013,validation_error,Error de validación en formulario,warning
2026-06-01 09:47:40,user_101,192.168.1.11,POST,/api/students,422,1732,validation_error,Error de validación en formulario,warning
2026-06-01 09:51:11,user_111,45.90.130.77,POST,/dashboard/admin,201,402,record_created,Registro creado correctamente,normal
2026-06-01 10:06:33,user_042,192.168.1.11,GET,/dashboard/alumno,403,2483,unauthorized_access,Intento de acceso no autorizado,warning
2026-06-01 10:07:01,user_076,10.0.0.15,GET,/api/database,503,7548,database_timeout,Timeout de base de datos,critical
2026-06-01 10:11:53,user_105,200.48.10.6,GET,/api/students,200,586,data_loaded,Datos cargados correctamente,normal
